word,len
ɡ t n v ɛ0 ɾ dʒ ə0,8
ɡ t n v ɛ0 ɾ dʒ u0 m,9
ɡ t n v ɛ0 ɾ dʒ ɛ0 ɾ s,10
ɡ t n v ɛ0 ɾ dʒ ɛ0 ɾ,9
ɡ t n v ɛ0 ɾ tsʰ ɾ ɛ0 tsʰ,10
ɡ t n v ɛ0 ɾ tsʰ ɾ ɛ0 l,10
ɡ t n v ɛ0 ɾ tsʰ ɾ ɛ0 kʰ,10
ɡ t n v ɛ0 ɾ tsʰ ɾ u0,9
ɡ t n v ɛ0 ɾ tsʰ ɾ i0 n,10
ɡ t n v ɛ0 ɾ tsʰ ɾ i0,9
ɡ t n v ɛ0 ɾ tsʰ ɾ i0 kʰ,10
ɡ t n v ɛ0 ɾ tsʰ ɾ ɑ0 ts,10
ɡ t n v ɛ0 ɾ tsʰ n u0 m,10
ɡ t n v ɛ0 ɾ tsʰ n ɛ0 l,10
ɡ t n v ɛ0 ɾ tsʰ n ɛ0 n,10
ɡ t n v ɛ0 ɾ tsʰ n ɛ0 m,10
ɡ t n v ɛ0 ɾ tsʰ n ɛ0 s,10
ɡ t n v ɛ0 ɾ tsʰ n i0,9
ɡ t n v ɛ0 ɾ tsʰ v ɑ0 ts,10
ɡ t n v ɛ0 ɾ tsʰ v ɛ0 l,10
ɡ t n v ɛ0 ɾ i0,7
ɡ t n v ɛ0 ɾ i0 n,8
ɡ t n v ɛ0 ɾ i0 m,8
ɡ t n v ɛ0 ɾ i0 ɾ,8
ɡ t n v ɛ0 ɾ i0 tsʰ,8
ɡ t n v ɛ0 ɾ i0 tsʰ s,9
ɡ t n v ɛ0 ɾ ɑ0 j,8
ɡ t n v ɛ0 ɾ ɑ0 z,8
ɡ t n v ɛ0 ɾ ɑ0 z n,9
ɡ t n v ɛ0 ɾ ɑ0 ts,8
ɡ t n v ɛ0 ɾ ɑ0 n,8
ɡ t n v ɛ0 ɾ ɑ0 n s,9
ɡ t n v ɛ0 ɾ ɑ0 n d,9
ɡ t n v ɛ0 ɾ ɑ0 n n,9
ɡ t n v ɛ0 ɾ ɑ0 v,8
ɡ t n v ɛ0 ɾ ɑ0 ʃ t,9
ɡ t n v ɛ0 ɾ n d i0,9
ɡ t n v ɛ0 ɾ n d i0 tsʰ,10
ɡ t n v ɛ0 ɾ n d i0 n,10
ɡ t n v ɛ0 ɾ n d i0 ɾ,10
ɡ t n v ɛ0 ɾ n d ɔ0 v,10
ɡ t n v ɛ0 ɾ n ɛ0 ɾ,9
ɡ t n v ɛ0 ɾ n ɛ0 ɾ n,10
ɡ t n v ɛ0 ɾ ə0,7
ɡ t n v ɛ0 ɾ s u0 m,9
ɡ t n v ɛ0 ɾ s t i0 n,10
ɡ t n v ɛ0 ɾ s t i0,9
ɡ t n v ɛ0 ɾ s i0 tsʰ,9
ɡ t n v ɛ0 ɾ s i0,8
ɡ t n v ɛ0 ɾ s ə0,8
ɡ t n v ɛ0 ɾ ɛ0 kʰ,8
ɡ t n v ɛ0 ɾ ɛ0 kʰ n,9
ɡ t n v ɛ0 ɾ ɛ0 l,8
ɡ t n v ɛ0 ɾ ɛ0 l kʰ,9
ɡ t n v ɛ0 ɾ ɛ0 tsʰ,8
ɡ t n v ɛ0 ɾ ɛ0 v s,9
ɡ t n v ɛ0 ɾ ɛ0 v,8
ɡ t n v ɛ0 ɾ ɛ0 k,8
ɡ t n v ɛ0 ɾ ɛ0 k n,9
ɡ t n v ɛ0 ɾ ɛ0 s,8
ɡ t n v ɛ0 ɾ ɛ0 s d,9
ɡ t n v ɛ0 ɾ ɛ0 s s,9
ɡ t n v ɛ0 ɾ ɛ0 s n,9
ɡ t n v ɛ0 ɾ ɛ0 m,8
ɡ t n v ɛ0 ɾ ɛ0 n,8
ɡ t n v ɛ0 ɾ ɛ0 n kʰ,9
ɡ t n v ɛ0 ɾ kʰ i0 n,9
ɡ t n v ɛ0 ɾ kʰ i0,8
ɡ t n v ɛ0 ɾ kʰ i0 tsʰ,9
ɡ t n v ɛ0 ɾ kʰ ɔ0,8
ɡ t n v ɛ0 ɾ kʰ ɛ0 v,9
ɡ t n v ɛ0 ɾ kʰ ɛ0 l,9
ɡ t n v ɛ0 ɾ kʰ ə0,8
ɡ t n v ɛ0 ɾ kʰ u0 m,9
ɡ t n v ɛ0 ɾ kʰ u0 s t,10
ɡ t n v ɛ0 l u0,7
ɡ t n v ɛ0 l u0 j tʰ,9
ɡ t n v ɛ0 l u0 tsʰ,8
ɡ t n v ɛ0 l i0,7
ɡ t n v ɛ0 l i0 tsʰ,8
ɡ t n v ɛ0 l i0 kʰ,8
ɡ t n v ɛ0 l i0 s,8
ɡ t n v ɛ0 l ɔ0 v,8
ɡ t n v ɛ0 l ɔ0 kʰ,8
ɡ t n v ɛ0 l ə0,7
ɡ t n v ɛ0 tsʰ i0 n,8
ɡ t n v ɛ0 tsʰ i0 n kʰ,9
ɡ t n v ɛ0 tsʰ i0 n kʰ n,10
ɡ t n v ɛ0 tsʰ i0,7
ɡ t n v ɛ0 tsʰ i0 kʰ,8
ɡ t n v ɛ0 tsʰ i0 ɾ,8
ɡ t n u0 i0,5
ɡ tsʰ ɛ0 tsʰ i0 n,6
ɡ tsʰ ɛ0 tsʰ i0 n kʰ,7
ɡ tsʰ ɛ0 tsʰ i0 n kʰ n,8
ɡ tsʰ ɛ0 tsʰ i0,5
ɡ tsʰ ɛ0 tsʰ i0 kʰ,6
ɡ tsʰ ɛ0 tsʰ i0 ɾ,6
ɡ tsʰ ɛ0 l u0,5
ɡ tsʰ ɛ0 l u0 j tʰ,7
ɡ tsʰ ɛ0 l u0 tsʰ,6
ɡ tsʰ ɛ0 l ɔ0 v,6
ɡ tsʰ ɛ0 l ɔ0 kʰ,6
ɡ ts ɑ0 j ɾ ə0,6
ɡ ts ɑ0 j ɾ i0,6
ɡ ts ɑ0 j ɾ i0 tsʰ,7
ɡ ts ɑ0 j ɾ i0 n,7
ɡ ts ɑ0 j ɾ i0 k,7
ɡ ts ɑ0 j ɾ u0 m,7
ɡ ts ɑ0 j ɾ u0,6
ɡ ts ɑ0 j ɾ u0 j tʰ,8
ɡ ts ɑ0 j ɾ u0 n,7
ɡ ts ɑ0 j ɾ ɛ0 ɾ,7
ɡ ts ɑ0 j ɾ ɛ0 ɾ n,8
ɡ ts ɑ0 j ɾ ɛ0 tsʰ,7
ɡ ts ɑ0 j ɾ ɛ0 l,7
ɡ ts ɑ0 j ɾ ɛ0 n kʰ,8
ɡ ts ɑ0 j ɾ ɛ0 n,7
ɡ ts ɑ0 j ɾ ɛ0 dʒ kʰ,8
ɡ ts ɑ0 j ɾ v ɔ0 ʁ,8
ɡ ts ɑ0 j ɾ v u0 m,8
ɡ ts ɑ0 j ɾ v ɛ0 l,8
ɡ ts ɑ0 j ɾ v ɛ0 tsʰ,8
ɡ ts ɑ0 j ɾ v ɛ0 s t,9
ɡ ts ɑ0 j ɾ v ɑ0,7
ɡ ts ɑ0 j ɾ v ɑ0 ts,8
ɡ ts ɑ0 j ɾ v ɑ0 ts n,9
ɡ ts ɑ0 j ɾ v ɑ0 ts kʰ,9
ɡ ts ɑ0 j ɾ v ɑ0 k,8
ɡ ts ɑ0 j ɾ v ɑ0 k n,9
ɡ ts ɑ0 j ɾ v ɑ0 k s,9
ɡ ts ɑ0 j ɾ k j ɑ0 n,9
ɡ ts ɑ0 j i0 n,6
ɡ ts ɑ0 j i0 ɾ,6
ɡ ts ɑ0 j i0 tsʰ,6
ɡ ts ɑ0 j i0 s,6
ɡ ts ɑ0 j i0,5
ɡ ts ɑ0 j i0 tʃʰ,6
ɡ ts ɑ0 v ɔ0 ɾ,6
ɡ ts ɑ0 v ɔ0 kʰ,6
ɡ ts ɑ0 v ɔ0 v,6
ɡ ts ɑ0 v ɔ0 t,6
ɡ ts ɛ0 ɾ i0,5
ɡ ts ɛ0 ɾ i0 n,6
ɡ ts ɛ0 ɾ i0 m,6
ɡ ts ɛ0 ɾ i0 ɾ,6
ɡ ts ɛ0 ɾ i0 tsʰ,6
ɡ ts ɛ0 ɾ i0 tsʰ s,7
ɡ ts ɛ0 ɾ ə0,5
ɡ m b ɛ0 ɾ u0 m,7
ɡ m b ɛ0 ɾ u0 n d,8
ɡ m b ɛ0 ɾ u0 n d n,9
ɡ m b ɛ0 ɾ ɛ0 kʰ,7
ɡ m b ɛ0 ɾ ɛ0 kʰ n,8
ɡ m b ɛ0 ɾ ɛ0 l,7
ɡ m b ɛ0 ɾ ɛ0 l kʰ,8
ɡ m b ɛ0 ɾ ɛ0 tsʰ,7
ɡ m b ɛ0 ɾ ɛ0 v s,8
ɡ m b ɛ0 ɾ ɛ0 v,7
ɡ m b ɛ0 ɾ ɛ0 k,7
ɡ m b ɛ0 ɾ ɛ0 k n,8
ɡ m b ɛ0 ɾ ɛ0 s,7
ɡ m b ɛ0 ɾ ɛ0 s d,8
ɡ m b ɛ0 ɾ ɛ0 s s,8
ɡ m b ɛ0 ɾ ɛ0 s n,8
ɡ m b ɛ0 ɾ ɛ0 m,7
ɡ m b ɛ0 ɾ ɛ0 n,7
ɡ m b ɛ0 ɾ ɛ0 n kʰ,8
ɡ m b ɛ0 ɾ i0,6
ɡ m b ɛ0 ɾ i0 n,7
ɡ m b ɛ0 ɾ i0 m,7
ɡ m b ɛ0 ɾ i0 ɾ,7
ɡ m b ɛ0 ɾ i0 tsʰ,7
ɡ m b ɛ0 ɾ i0 tsʰ s,8
ɡ m b ɛ0 ɾ v ɑ0 ts,8
ɡ m b ɛ0 ɾ v ɑ0 ts kʰ,9
ɡ m b ɛ0 ɾ v ɑ0 ɾ,8
ɡ m b ɛ0 ɾ v ɛ0 l,8
ɡ m b ɛ0 ɾ v u0 m,8
ɡ m b ɛ0 ɾ ɑ0 j,7
ɡ m b ɛ0 ɾ ɑ0 z,7
ɡ m b ɛ0 ɾ ɑ0 z n,8
ɡ m b ɛ0 ɾ ɑ0 ts,7
ɡ m b ɛ0 ɾ ɑ0 n,7
ɡ m b ɛ0 ɾ ɑ0 n s,8
ɡ m b ɛ0 ɾ ɑ0 n d,8
ɡ m b ɛ0 ɾ ɑ0 n n,8
ɡ m b ɛ0 ɾ ɑ0 v,7
ɡ m b ɛ0 ɾ ɑ0 ʃ t,8
ɡ m b ɛ0 ɾ ɔ0 s,7
ɡ m b ɛ0 ɾ ɔ0 ʁ,7
ɡ m b ɛ0 ɾ ɔ0 v,7
ɡ m b ɛ0 ɾ ɔ0 n,7
ɡ m b ɛ0 ɾ ɔ0 n n,8
ɡ m b ɛ0 ɾ ɔ0 n kʰ,8
ɡ m b ɛ0 ɾ m ɑ0 n,8
ɡ m b ɛ0 ɾ m ə0,7
ɡ m b ɛ0 ɾ m ɛ0 ɾ,8
ɡ m b ɛ0 ɾ m i0,7
ɡ m b ɛ0 ɾ kʰ i0 n,8
ɡ m b ɛ0 ɾ kʰ i0,7
ɡ m b ɛ0 ɾ kʰ i0 tsʰ,8
ɡ m b ɛ0 ɾ kʰ ɔ0,7
ɡ m b ɛ0 ɾ kʰ ɛ0 v,8
ɡ m b ɛ0 ɾ kʰ ɛ0 l,8
ɡ m b ɛ0 ɾ kʰ ə0,7
ɡ m b ɛ0 ɾ kʰ u0 m,8
ɡ m b ɛ0 ɾ kʰ u0 s t,9
ɡ m b ɛ0 ɾ ə0,6
ɡ m b ɛ0 ɾ d v ɛ0 l,9
ɡ m b ɛ0 ɾ d v ɛ0 tsʰ,9
ɡ m b ɛ0 ɾ d v u0 m,9
ɡ m b ɛ0 ɾ d v i0 ɾ,9
ɡ m b ɛ0 ɾ d u0 m,8
ɡ m b ɛ0 ɾ d m ɑ0 n,9
ɡ m b ɛ0 ɾ d ɾ u0 m,9
ɡ m b ɛ0 ɾ d ɾ m ɑ0 n,10
ɡ m b ɛ0 ɾ d ə0,7
ɡ m b ɛ0 tʰ ə0,6
ɡ r ɛ0 h i0 k,6
ɡ r ɛ0 h i0 tsʰ,6
ɡ r ɛ0 h i0,5
ɡ tʰ ɑ0 r ɑ0 n tsʰ,7
ɡ tʰ ɑ0 r ɑ0 n,6
ɡ tʰ ɑ0 r ɑ0 n ɡ,7
ɡ tʰ ɑ0 r ɑ0,5
ɡ tʰ ɑ0 r ɑ0 v,6
ɡ tʰ ɑ0 r ɑ0 k,6
ɡ tʰ ɑ0 r ɑ0 t,6
ɡ tʰ ɑ0 r ɑ0 ts,6
ɡ tʰ ɑ0 r ɑ0 j ʒ m,8
ɡ tʰ ɑ0 r ɑ0 dʒ n,7
ɡ tʰ ɑ0 r ɑ0 s,6
ɡ tʰ ɑ0 r ɑ0 ɾ,6
d ɛ0 p i0,4
d ɛ0 p kʰ u0 m,6
d ɛ0 p kʰ ɛ0 ɾ,6
d ɛ0 p kʰ ɛ0 ɾ n,7
d ɛ0 p kʰ ɛ0 ɾ s,7
d ɛ0 p kʰ ɛ0 ɾ d,7
d ɛ0 p kʰ i0 tsʰ,6
d ɛ0 p kʰ i0,5
d ɛ0 p kʰ ə0,5
d ɛ0 r ɛ0 v s,6
d ɛ0 r ɛ0 l,5
d ɛ0 ɾ ə0,4
d ɛ0 ɾ i0,4
d ɛ0 ɾ i0 n,5
d ɛ0 ɾ i0 m,5
d ɛ0 ɾ i0 ɾ,5
d ɛ0 ɾ i0 tsʰ,5
d ɛ0 ɾ i0 tsʰ s,6
d ɛ0 m kʰ ə0,5
d ɛ0 m kʰ i0,5
d ɛ0 m kʰ i0 n,6
d ɛ0 m ə0,4
d ɛ0 s p ɑ0 n,6
d ɛ0 s p ɛ0 s,6
d ɛ0 v ɛ0 ɾ,5
d ɛ0 v ɛ0 tsʰ,5
d ɛ0 v ɛ0 l,5
d ɛ0 v ɛ0 tʰ,5
d ɛ0 v ə0,4
d ɛ0 ʁ i0,4
d ɛ0 ʁ i0 ɾ,5
d ɛ0 ʁ i0 tsʰ,5
d ɛ0 ʁ i0 n,5
d ɛ0 ʁ i0 kʰ,5
d ɛ0 k ɑ0 v,5
d ɛ0 k ɑ0 n,5
d ɛ0 k ɑ0 n kʰ,6
d ɛ0 k ɑ0 ts,5
d ɛ0 k ɑ0,4
d ɛ0 k ɑ0 kʰ,5
d ɛ0 k ɑ0 ɾ,5
d ɛ0 l t ɑ0,5
d ɛ0 l ɔ0 v,5
d ɛ0 l ɔ0 kʰ,5
d ɾ ɑ0 n i0 tsʰ,6
d ɾ ɑ0 n i0,5
d ɾ ɑ0 n i0 n,6
d ɾ ɑ0 n i0 n tʃʰ,7
d ɾ ɑ0 n i0 ɾ,6
d ɾ ɑ0 n i0 s n,7
d ɾ ɑ0 n i0 kʰ,6
d ɾ ɑ0 n tsʰ i0 tsʰ,7
d ɾ ɑ0 n tsʰ i0,6
d ɾ ɑ0 n tsʰ i0 ɾ,7
d ɾ ɑ0 n tsʰ i0 n,7
d ɾ ɑ0 n tsʰ i0 n kʰ n,9
d ɾ ɑ0 n tsʰ i0 n kʰ,8
d ɾ ɑ0 n tsʰ n u0 m,8
d ɾ ɑ0 n tsʰ n ɛ0 l,8
d ɾ ɑ0 n tsʰ n ɛ0 n kʰ,9
d ɾ ɑ0 n tsʰ n ɛ0 n,8
d ɾ ɑ0 n tsʰ n ɛ0 m,8
d ɾ ɑ0 n tsʰ n ɛ0 s,8
d ɾ ɑ0 n tsʰ n i0,7
d ɾ ɑ0 n tsʰ n ɔ0 ʁ,8
d ɾ ɑ0 n tsʰ ɛ0 l,7
d ɾ ɑ0 n tsʰ ɛ0 kʰ,7
d ɾ ɑ0 n tsʰ ɛ0 ɾ,7
d ɾ ɑ0 n tsʰ ɛ0 ɾ n,8
d ɾ ɑ0 n tsʰ ɑ0 v,7
d ɾ ɑ0 n tsʰ ɑ0 n,7
d ɾ ɑ0 n tsʰ ɑ0 n kʰ,8
d ɾ ɑ0 n tsʰ ɑ0 ts,7
d ɾ ɑ0 n tsʰ ɑ0,6
d ɾ ɑ0 n tsʰ j ɑ0 l,8
d ɾ ɑ0 n tsʰ v ɛ0 l,8
d ɾ ɑ0 n tsʰ v ɛ0 tsʰ,8
d ɾ ɑ0 n tsʰ v ɑ0 ts,8
d ɾ ɑ0 n tsʰ v ɑ0 ts n,9
d ɾ ɑ0 n tsʰ v ɑ0 ts kʰ,9
d ɾ ɑ0 n tsʰ u0 m,7
d ɾ ɑ0 n tsʰ ɔ0 v,7
d ɾ ɑ0 n tsʰ ə0,6
d ɾ ɑ0 n tsʰ m ɑ0 n,8
d ɾ ɑ0 n tsʰ m ɑ0 n tsʰ,9
d ɾ ɑ0 n tsʰ m ɑ0 n n,9
d ɾ ɑ0 n tsʰ m ɑ0 n kʰ,9
d ɾ ɑ0 n tsʰ m ɑ0 m b,9
d ɾ ɑ0 n ɔ0 v,6
d ɾ ɑ0 n ɔ0 tʰ,6
d ɾ ɑ0 n ɔ0 ɾ,6
d ɾ ɑ0 n ɔ0 n,6
d ɾ ɑ0 n ɔ0 n tsʰ,7
d ɾ ɑ0 n ɔ0 n kʰ,7
d ɾ ɑ0 n ɔ0 ʁ,6
d ɾ ɑ0 n u0 m,6
d ɾ ɑ0 n u0 n,6
d ɾ ɑ0 n u0 n n,7
d ɾ ɑ0 n u0 n s,7
d ɾ ɑ0 n u0 n d,7
d ɾ ɑ0 n u0 k,6
d ɾ ɑ0 n u0 ʃ,6
d ɾ ɑ0 n u0 χ,6
d ɾ ɑ0 n u0 tʰ,6
d ɾ ɑ0 n ə0,5
d ɾ ɑ0 n kʰ i0,6
d ɾ ɑ0 n kʰ i0 n,7
d ɾ ɑ0 n kʰ i0 tsʰ,7
d ɾ ɑ0 n kʰ i0 s,7
d ɾ ɑ0 n kʰ ə0,6
d ɾ ɑ0 n kʰ u0 m,7
d ɾ ɑ0 n kʰ u0 n,7
d ɾ ɑ0 n kʰ ɔ0 v,7
d ɾ ɑ0 n kʰ ɛ0 ɾ,7
d ɾ ɑ0 n kʰ ɛ0 ɾ s,8
d ɾ ɑ0 n kʰ ɛ0 ɾ n,8
d ɾ ɑ0 n kʰ ɛ0 ɾ d,8
d ɾ ɑ0 n ɑ0 n tsʰ,7
d ɾ ɑ0 n ɑ0 n,6
d ɾ ɑ0 n ɑ0 n kʰ,7
d ɾ ɑ0 n ɑ0 j kʰ,7
d ɾ ɑ0 n ɑ0 l,6
d ɾ ɑ0 n ɑ0 tʃʰ,6
d ɾ ɑ0 n ɑ0 k,6
d ɾ ɑ0 n ɑ0 k n,7
d ɾ ɑ0 n ɑ0,5
d ɾ ɑ0 n ɑ0 kʰ,6
d ɾ ɑ0 n ɑ0 m,6
d ɾ ɑ0 n ɑ0 ɾ,6
d ɾ ɑ0 n ɑ0 ɾ k,7
d ɾ ɑ0 n n ɛ0 ɾ,7
d ɾ ɑ0 n n ɛ0 ɾ n,8
d ɾ ɑ0 n n k ɑ0 χ,8
d ɾ ɑ0 n n k ɑ0 ɾ ts,9
d ɾ ɑ0 n n k ɑ0 ɾ d,9
d ɾ ɑ0 n n k ɑ0 ɾ d n,10
d ɾ ɑ0 n n k ɑ0 ɾ ɡ,9
d ɾ ɑ0 n n k ɑ0 p,8
d ɾ ɑ0 n n k ɑ0 t,8
d ɾ ɑ0 n n k ɑ0 n,8
d ɾ ɑ0 n n k ɑ0 n dʒ,9
d ɾ ɑ0 n n k ɑ0 n dʒ d,10
d ɾ ɑ0 n n ʃ ɑ0 ɾ ʒ,9
d ɾ ɑ0 n n ʃ ɑ0 ɾ,8
d ɾ ɑ0 n n ʃ ɑ0 n,8
d ɾ ɑ0 n n m ɑ0 h,8
d ɾ ɑ0 n n m ɑ0 n,8
d ɾ ɑ0 n n m ɑ0 n tsʰ,9
d ɾ ɑ0 n n m ɑ0 n n,9
d ɾ ɑ0 n n m ɑ0 n kʰ,9
d ɾ ɑ0 n n m ɑ0 s n,9
d ɾ ɑ0 k ɑ0 n,6
d ɾ ɑ0 k ɑ0 n dʒ,7
d ɾ ɑ0 k ɑ0 n dʒ d,8
d ɾ ɑ0 k ɑ0,5
d ɾ ɑ0 k ɑ0 s,6
d ɾ ɑ0 k ɑ0 t,6
d ɾ ɑ0 k ɑ0 ɾ ts,7
d ɾ ɑ0 k ɑ0 ɾ d,7
d ɾ ɑ0 k ɑ0 ɾ d n,8
d ɾ ɑ0 k ɑ0 ɾ ɡ,7
d ɾ ɑ0 k ɑ0 ts,6
d ɾ ɑ0 k ɑ0 v,6
d ɾ ɑ0 k i0,5
d ɾ ɑ0 k i0 tʃʰ,6
d ɾ ɑ0 k i0 tsʰ,6
d ɾ ɑ0 k i0 ɾ tʃ,7
d ɾ ɑ0 k i0 ɾ,6
d ɾ ɑ0 k ɔ0 v,6
d ɾ ɑ0 k ɔ0 t,6
d ɾ ɑ0 k ɔ0 ʁ,6
d ɾ ɑ0 k ə0,5
d ɾ ɑ0 k ɛ0 l,6
d ɾ ɑ0 k ɛ0 tsʰ,6
d ɾ ɑ0 k ɛ0,5
d ɾ ɑ0 k ɛ0 m,6
d ɾ ɑ0 k u0 j tʰ,7
d ɾ ɑ0 k u0 m,6
d ɾ ɑ0 k u0 m b,7
d ɾ ɑ0 χ t u0 m,7
d ɾ ɑ0 χ t i0,6
d ɾ ɑ0 χ t i0 ɾ,7
d ɾ ɑ0 χ t ɛ0 l,7
d ɾ ɑ0 χ t ə0,6
d ɾ ɑ0 χ t m ɑ0 m b,9
d ɾ ɑ0 χ t m ɑ0 n,8
d ɾ ɑ0 χ t m ɑ0 n tsʰ,9
d ɾ ɑ0 χ t m ɑ0 n n,9
d ɾ ɑ0 χ t m ɑ0 n kʰ,9
d ɾ ɑ0 χ t ɑ0 k,7
d ɾ ɑ0 χ t ɑ0 k n,8
d ɾ ɑ0 m ɑ0 ɾ d,7
d ɾ ɑ0 m ɑ0 ɾ d n,8
d ɾ ɑ0 m ɑ0 ɾ,6
d ɾ ɑ0 m ɑ0 j n kʰ,8
d ɾ ɑ0 m ɑ0 j n,7
d ɾ ɑ0 m ɑ0 k,6
d ɾ ɑ0 m ɑ0 k n,7
d ɾ ɑ0 m ɑ0 n,6
d ɾ ɑ0 m ɑ0 n tsʰ,7
d ɾ ɑ0 m ɑ0 n n,7
d ɾ ɑ0 m ɑ0 n kʰ,7
d ɾ ɑ0 m ɑ0 tsʰ,6
d ɾ ɑ0 m ɑ0 r,6
d ɾ ɑ0 m ɑ0 kʰ,6
d ɾ ɑ0 m ɑ0,5
d ɾ ɑ0 m ɔ0 tʰ,6
d ɾ ɑ0 m ɔ0 v,6
d ɾ ɑ0 m ə0,5
d ɾ ɑ0 m i0 s,6
d ɾ ɑ0 m i0 n,6
d ɾ ɑ0 m i0 n n,7
d ɾ ɑ0 m i0 n s,7
d ɾ ɑ0 m i0 n d,7
d ɾ ɑ0 m i0,5
d ɾ ɑ0 m i0 tsʰ s,7
d ɾ ɑ0 m i0 tsʰ,6
d ɾ ɑ0 m i0 ɾ,6
d ɾ ɑ0 ts ɔ0 ʁ,6
d ɾ ɑ0 ts ɔ0,5
d ɾ ɑ0 ts ə0,5
d ɾ ɑ0 tsʰ u0 m,6
d ɾ ɑ0 tsʰ i0,5
d ɾ ɑ0 tsʰ i0 n,6
d ɾ ɑ0 tsʰ i0 n kʰ n,8
d ɾ ɑ0 tsʰ i0 n kʰ,7
d ɾ ɑ0 tsʰ i0 tsʰ,6
d ɾ ɑ0 tsʰ i0 kʰ,6
d ɾ ɑ0 tsʰ i0 ɾ,6
d ɾ ɑ0 tsʰ ɛ0 l,6
d ɾ ɑ0 tsʰ ɛ0 kʰ,6
d ɾ ɑ0 tsʰ ɛ0 tsʰ,6
d ɾ ɑ0 tsʰ ɛ0 ɾ,6
d ɾ ɑ0 tsʰ ɛ0 ɾ n,7
d ɾ ɑ0 tsʰ ɑ0 ts,6
d ɾ ɑ0 tsʰ ɑ0 v,6
d ɾ ɑ0 tsʰ ɑ0 n,6
d ɾ ɑ0 tsʰ ɑ0 n kʰ,7
d ɾ ɑ0 tsʰ ɑ0 kʰ,6
d ɾ ɛ0 tsʰ i0 n,6
d ɾ ɛ0 tsʰ i0 n kʰ,7
d ɾ ɛ0 tsʰ i0 n kʰ n,8
d ɾ ɛ0 tsʰ i0,5
d ɾ ɛ0 tsʰ i0 kʰ,6
d ɾ ɛ0 tsʰ i0 ɾ,6
d ɾ ɛ0 l u0,5
d ɾ ɛ0 l u0 j tʰ,7
d ɾ ɛ0 l u0 tsʰ,6
d ɾ ɛ0 l i0,5
d ɾ ɛ0 l i0 tsʰ,6
d ɾ ɛ0 l i0 kʰ,6
d ɾ ɛ0 l i0 s,6
d ɾ ɛ0 l ə0,5
d ɾ ɛ0 l ɔ0 v,6
d ɾ ɛ0 l ɔ0 kʰ,6
d ɾ u0 tʰ j ɑ0 n,7
d ɾ u0 tʰ j ɑ0 m b,8
d ɾ u0 tʰ j u0 n,7
d ɾ u0 tʰ j u0 n n,8
d ɾ u0 k i0,5
d ɾ ɔ0 u0 m,5
d ɾ ɔ0 ʃ ə0,5
d ɾ ɔ0 ʃ i0,5
d ɾ ɔ0 ʃ i0 n,6
d ɾ ɔ0 ʃ m ə0,6
d ɾ ɔ0 ʃ m v ɑ0 ts,8
d ɾ ɔ0 ʃ m v ɑ0 ts n,9
d ɾ v ɑ0 ɡ ɛ0 l,7
d ɾ v ɑ0 ɡ ɛ0 l kʰ,8
d ɾ v ɑ0 ɡ ɛ0 tsʰ,7
d ɾ v ɑ0 ɡ ɛ0 t,7
d ɾ v ɑ0 ɡ u0 m,7
d ɾ v ɑ0 ɡ u0 s t,8
d ɾ v ɑ0 ɡ u0 j n,8
d ɾ v ɑ0 ɡ u0 j tsʰ,8
d ɾ v ɑ0 ɡ ɾ i0,7
d ɾ v ɑ0 ɡ ɾ i0 n,8
d ɾ v ɑ0 ɡ ɾ ɛ0 ɾ,8
d ɾ v ɑ0 ɡ ɾ ɛ0 ɾ n,9
d ɾ v ɑ0 ɡ ɾ ɛ0 l,8
d ɾ v ɑ0 ɡ ɾ ɔ0 ʁ,8
d ɾ v ɑ0 ɡ ɾ ɔ0 v,8
d ɾ v ɑ0 ɡ ɾ u0 m,8
d ɾ v ɑ0 ɡ ɾ v ɑ0,8
d ɾ v ɑ0 ɡ ɾ v ɑ0 ts,9
d ɾ v ɑ0 ɡ ɾ v ɑ0 ts n,10
d ɾ v ɑ0 ɡ ɾ v ɑ0 ts kʰ,10
d ɾ v ɑ0 ɡ ɾ v ɑ0 k,9
d ɾ v ɑ0 ɡ ɾ v ɑ0 k n,10
d ɾ v ɑ0 ɡ ɾ v ɑ0 k s,10
d ɾ v ɑ0 ɡ ɾ ɑ0 ts,8
d ɾ v ɑ0 ɡ ɾ ɑ0 ts kʰ,9
d ɑ0 ɾ dz ɑ0 v,6
d ɑ0 ɾ dz ɑ0 n tsʰ,7
d ɑ0 ɾ dz ɑ0 n,6
d ɑ0 ɾ dz ɑ0 n kʰ,7
d ɑ0 ɾ dz ɑ0,5
d ɑ0 ɾ dz ɑ0 ts,6
d ɑ0 ɾ dz ɑ0 k,6
d ɑ0 ɾ dz ɑ0 kʰ,6
d ɑ0 ɾ dz ɑ0 ɾ,6
d ɑ0 ɾ dz ɛ0 l,6
d ɑ0 ɾ dz ɛ0 kʰ,6
d ɑ0 ɾ dz j ɑ0 l,7
d ɑ0 ɾ dz n u0 m,7
d ɑ0 ɾ dz n ɛ0 l,7
d ɑ0 ɾ dz n ɛ0 n kʰ,8
d ɑ0 ɾ dz n ɛ0 n,7
d ɑ0 ɾ dz n ɛ0 tsʰ,7
d ɑ0 ɾ dz n ɛ0 m,7
d ɑ0 ɾ dz n i0,6
d ɑ0 ɾ dz ɾ ɛ0 tsʰ,7
d ɑ0 ɾ dz ɾ ɛ0 l,7
d ɑ0 ɾ dz ɾ ɛ0 v,7
